Elaborado el... 2007-11-15
Mes: 1 de Febrero de 2007 al 28 de Febrero de 2007
CODIGO | PLAN | FECHA REGISTRO | HORA INGRESO | HORA SALIDA | SALA | No. EQUIPO | TIPO USO
0536472 |3841 | 2007-10-01 | 16:23:35 | 17:23:35 | idiomas | pc13 | Practica
16609971 |1111 | 2007-10-01 | 16:43:29 | 17:43:29 | idiomas | pc15 | Practica
0522419 |3857 | 2007-10-03 | 16:31:55 | 17:31:55 | idiomas | pc01 | Practica
0422263 |3857 | 2007-10-03 | 14:06:04 | 15:06:04 | idiomas | pc01 | Practica
0422265 |3857 | 2007-10-03 | 14:06:17 | 15:06:17 | idiomas | pc03 | Practica
0522209 |3857 | 2007-10-03 | 16:32:20 | 17:32:20 | idiomas | pc03 | Practica
94424086 |1111 | 2007-10-03 | 14:26:33 | 15:26:33 | idiomas | pc05 | Practica
0622388 |3857 | 2007-10-03 | 14:31:56 | 15:31:56 | idiomas | pc07 | Practica
0742975 |3857 | 2007-10-03 | 15:08:29 | 16:08:29 | idiomas | pc09 | Practica
0740281 |3857 | 2007-10-03 | 16:00:28 | 17:00:28 | idiomas | pc11 | Practica
0745140 |3857 | 2007-10-04 | 10:20:20 | 11:20:20 | idiomas | pc01 | Practica
0222304 |3842 | 2007-10-04 | 12:26:33 | 13:26:33 | idiomas | pc01 | Practica
0422080 |3841 | 2007-10-04 | 17:52:03 | 18:52:03 | idiomas | pc01 | Practica
94424086 |1111 | 2007-10-04 | 14:39:24 | 15:39:24 | idiomas | pc03 | Practica
0623377 |3846 | 2007-10-04 | 12:30:43 | 13:30:43 | idiomas | pc03 | Practica
0741473 |3857 | 2007-10-04 | 10:32:38 | 11:32:38 | idiomas | pc03 | Practica
16609971 |1111 | 2007-10-04 | 16:48:40 | 17:48:40 | idiomas | pc03 | Practica
0531393 |3846 | 2007-10-04 | 15:57:53 | 16:57:53 | idiomas | pc05 | Practica
0741480 |3857 | 2007-10-04 | 10:33:04 | 11:33:04 | idiomas | pc05 | Practica
0522345 |3845 | 2007-10-04 | 18:35:30 | 19:35:30 | idiomas | pc05 | Practica
0741164 |3857 | 2007-10-04 | 13:18:39 | 14:18:39 | idiomas | pc05 | Practica
0626354 |3846 | 2007-10-04 | 12:31:11 | 13:31:11 | idiomas | pc05 | Practica
0732930 |3841 | 2007-10-04 | 17:13:29 | 18:13:29 | idiomas | pc05 | Practica
0422290 |3857 | 2007-10-04 | 14:16:27 | 15:16:27 | idiomas | pc07 | Practica
0626354 |3846 | 2007-10-04 | 12:34:58 | 13:34:58 | idiomas | pc07 | Practica
0444268 |3748 | 2007-10-04 | 12:35:23 | 13:35:23 | idiomas | pc07 | Practica
0533674 |3845 | 2007-10-04 | 18:30:11 | 19:30:11 | idiomas | pc07 | Practica
0531393 |3846 | 2007-10-04 | 15:58:25 | 16:58:25 | idiomas | pc07 | Practica
0522400 |3845 | 2007-10-04 | 18:50:58 | 19:50:58 | idiomas | pc09 | Practica
0745140 |3857 | 2007-10-04 | 12:56:16 | 13:56:16 | idiomas | pc09 | Practica
0522146 |3846 | 2007-10-04 | 15:58:38 | 16:58:38 | idiomas | pc09 | Practica
0744338 |3857 | 2007-10-04 | 14:16:39 | 15:16:39 | idiomas | pc09 | Practica
0738115 |3857 | 2007-10-04 | 14:25:26 | 15:25:26 | idiomas | pc11 | Practica
0529196 |3846 | 2007-10-05 | 15:09:51 | 16:09:51 | idiomas | pc01 | Practica
0222304 |3842 | 2007-10-05 | 18:00:23 | 19:00:23 | idiomas | pc01 | Practica
0439281 |3857 | 2007-10-05 | 13:25:11 | 14:25:11 | idiomas | pc01 | Practica
0522068 |3845 | 2007-10-05 | 13:25:47 | 14:25:47 | idiomas | pc03 | Practica
0340428 |3845 | 2007-10-05 | 16:24:38 | 17:24:38 | idiomas | pc03 | Practica
0741180 |3857 | 2007-10-05 | 14:59:02 | 15:59:02 | idiomas | pc03 | Practica
0222304 |3842 | 2007-10-05 | 13:52:59 | 14:52:59 | idiomas | pc05 | Practica
0522160 |3841 | 2007-10-05 | 17:59:33 | 18:59:33 | idiomas | pc05 | Practica
0422290 |3857 | 2007-10-05 | 15:34:21 | 16:34:21 | idiomas | pc07 | Practica
0227185 |3841 | 2007-10-05 | 18:15:20 | 19:15:20 | idiomas | pc07 | Practica
0741180 |3857 | 2007-10-05 | 15:34:07 | 16:34:07 | idiomas | pc09 | Practica
0750081 |3857 | 2007-10-06 | 09:37:51 | 10:37:51 | idiomas | pc01 | Practica
0740281 |3857 | 2007-10-06 | 10:03:50 | 11:03:50 | idiomas | pc03 | Practica
0228304 |3845 | 2007-10-06 | 09:52:03 | 10:52:03 | idiomas | pc05 | Practica
0640733 |3857 | 2007-10-06 | 10:54:12 | 11:54:12 | idiomas | pc05 | Practica
0422214 |3846 | 2007-10-08 | 13:12:31 | 14:12:31 | idiomas | pc01 | Practica
0741164 |3857 | 2007-10-10 | 16:02:39 | 17:02:39 | idiomas | pc01 | Practica
94424086 |1111 | 2007-10-10 | 14:16:49 | 15:16:49 | idiomas | pc01 | Practica
0222304 |3842 | 2007-10-10 | 15:22:25 | 16:22:25 | idiomas | pc03 | Practica
0226919 |3845 | 2007-10-10 | 15:22:44 | 16:22:44 | idiomas | pc05 | Practica
0622388 |3857 | 2007-10-10 | 16:41:58 | 17:41:58 | idiomas | pc05 | Practica
0471931 |3845 | 2007-10-10 | 17:00:59 | 18:00:59 | idiomas | pc07 | Practica
0628298 |3846 | 2007-10-10 | 15:48:49 | 16:48:49 | idiomas | pc07 | Practica
0623911 |3846 | 2007-10-10 | 15:49:15 | 16:49:15 | idiomas | pc09 | Practica
0522239 |3845 | 2007-10-10 | 17:01:59 | 18:01:59 | idiomas | pc09 | Practica
0531985 |3846 | 2007-10-10 | 15:50:34 | 16:50:34 | idiomas | pc11 | Practica
0739154 |3857 | 2007-10-10 | 16:03:06 | 17:03:06 | idiomas | pc13 | Practica
0626093 |3857 | 2007-10-10 | 16:13:37 | 17:13:37 | idiomas | pc15 | Practica
0625993 |3857 | 2007-10-10 | 16:14:02 | 17:14:02 | idiomas | pc17 | Practica
0626294 |3857 | 2007-10-10 | 16:30:57 | 17:30:57 | idiomas | pc19 | Investigacion
0624441 |3842 | 2007-10-10 | 16:33:45 | 17:33:45 | idiomas | pc20 | Investigacion
0624218 |3842 | 2007-10-10 | 16:34:10 | 17:34:10 | idiomas | pc21 | Practica
0034061 |3841 | 2007-10-16 | 19:13:55 | 20:13:55 | idiomas | pc01 | Practica
0122048 |3841 | 2007-10-16 | 19:30:00 | 20:30:00 | idiomas | pc03 | Practica
0444268 |3748 | 2007-10-18 | 12:15:19 | 13:15:19 | idiomas | pc01 | Practica
0739281 |3857 | 2007-10-18 | 12:53:26 | 13:53:26 | idiomas | pc02 | Practica
0441903 |3857 | 2007-10-18 | 12:15:50 | 13:15:50 | idiomas | pc03 | Practica
0741164 |3857 | 2007-10-18 | 12:29:48 | 13:29:48 | idiomas | pc05 | Practica
0422290 |3857 | 2007-10-18 | 14:15:27 | 15:15:27 | idiomas | pc05 | Practica
0522231 |3857 | 2007-10-18 | 13:34:57 | 14:34:57 | idiomas | pc07 | Practica
0736426 |3846 | 2007-10-18 | 11:17:57 | 12:17:57 | idiomas | pc07 | Practica
0746839 |3857 | 2007-10-18 | 12:53:00 | 13:53:00 | idiomas | pc07 | Practica
0222304 |3842 | 2007-10-18 | 12:16:09 | 13:16:09 | idiomas | pc09 | Practica
0740281 |3857 | 2007-10-18 | 13:32:42 | 14:32:42 | idiomas | pc12 | Practica
0745516 |3857 | 2007-10-18 | 13:33:03 | 14:33:03 | idiomas | pc13 | Practica
94424086 |1111 | 2007-10-19 | 13:17:32 | 14:17:32 | idiomas | pc01 | Practica
0125637 |3845 | 2007-10-19 | 18:24:36 | 19:24:36 | idiomas | pc01 | Practica
0222304 |3842 | 2007-10-19 | 17:08:45 | 18:08:45 | idiomas | pc01 | Practica
0741288 |3857 | 2007-10-19 | 15:56:52 | 16:56:52 | idiomas | pc03 | Practica
0522336 |3846 | 2007-10-19 | 15:08:54 | 16:08:54 | idiomas | pc03 | Practica
0739154 |3857 | 2007-10-19 | 13:17:47 | 14:17:47 | idiomas | pc03 | Practica
0522153 |3846 | 2007-10-19 | 15:09:11 | 16:09:11 | idiomas | pc05 | Practica
0741164 |3857 | 2007-10-19 | 13:18:08 | 14:18:08 | idiomas | pc05 | Practica
0222304 |3842 | 2007-10-19 | 13:18:21 | 14:18:21 | idiomas | pc07 | Practica
0126608 |3845 | 2007-10-19 | 13:18:49 | 14:18:49 | idiomas | pc09 | Practica
16658068 |1111 | 2007-10-19 | 15:21:02 | 16:21:02 | idiomas | pc09 | Practica
31477997 |3333 | 2007-10-19 | 13:29:37 | 14:29:37 | idiomas | pc11 | Practica
0740281 |3857 | 2007-10-19 | 14:14:51 | 15:14:51 | idiomas | pc22 |  
9929364 |3845 | 2007-10-20 | 08:37:12 | 09:37:12 | idiomas | pc01 | Practica
0753020 |3845 | 2007-10-20 | 10:02:47 | 11:02:47 | idiomas | pc01 | Practica
0750081 |3857 | 2007-10-20 | 10:34:15 | 11:34:15 | idiomas | pc03 | Practica
0745516 |3857 | 2007-10-20 | 08:50:40 | 09:50:40 | idiomas | pc03 | Practica
0744125 |3857 | 2007-10-20 | 09:00:17 | 10:00:17 | idiomas | pc05 | Practica
0444268 |3748 | 2007-10-22 | 19:51:16 | 20:51:16 | idiomas | pc01 | Practica
0745516 |3857 | 2007-10-22 | 15:31:09 | 16:31:09 | idiomas | pc01 | Practica
31477997 |3333 | 2007-10-22 | 13:09:47 | 14:09:47 | idiomas | pc01 | Practica
0744125 |3857 | 2007-10-22 | 16:04:36 | 17:04:36 | idiomas | pc01 | Practica
0126608 |3845 | 2007-10-22 | 13:10:08 | 14:10:08 | idiomas | pc03 | Practica
0522400 |3845 | 2007-10-22 | 19:50:41 | 20:50:41 | idiomas | pc03 | Practica
0745140 |3857 | 2007-10-22 | 16:06:40 | 17:06:40 | idiomas | pc03 | Practica
0444268 |3748 | 2007-10-22 | 13:59:53 | 14:59:53 | idiomas | pc05 | Practica
0738115 |3857 | 2007-10-22 | 16:13:23 | 17:13:23 | idiomas | pc07 | Practica
0742975 |3857 | 2007-10-22 | 17:24:52 | 18:24:52 | idiomas | pc07 | Practica
0640733 |3857 | 2007-10-22 | 17:00:29 | 18:00:29 | idiomas | pc09 | Practica
0222051 |3841 | 2007-10-22 | 17:11:46 | 18:11:46 | idiomas | pc11 | Practica
0732210 |3841 | 2007-10-22 | 17:18:47 | 18:18:47 | idiomas | pc12 | Practica
0732930 |3841 | 2007-10-24 | 17:08:32 | 18:08:32 | idiomas | pc01 | Practica
0622388 |3857 | 2007-10-24 | 19:01:47 | 20:01:47 | idiomas | pc01 | Practica
0738956 |3846 | 2007-10-24 | 16:31:24 | 17:31:24 | idiomas | pc01 | Practica
0222079 |3842 | 2007-10-24 | 19:22:09 | 20:22:09 | idiomas | pc03 | Practica
0422147 |3842 | 2007-10-24 | 14:43:50 | 15:43:50 | idiomas | pc03 | Practica
0646047 |3857 | 2007-10-24 | 17:37:17 | 18:37:17 | idiomas | pc03 | Practica
0222304 |3842 | 2007-10-24 | 15:00:57 | 16:00:57 | idiomas | pc05 | Practica
0738956 |3846 | 2007-10-24 | 16:12:06 | 17:12:06 | idiomas | pc07 | Practica
0739154 |3857 | 2007-10-24 | 16:31:41 | 17:31:41 | idiomas | pc07 | Practica
0741164 |3857 | 2007-10-24 | 16:32:15 | 17:32:15 | idiomas | pc09 | Practica
0444268 |3748 | 2007-10-24 | 17:05:06 | 18:05:06 | idiomas | pc11 | Practica
0222304 |3842 | 2007-10-25 | 10:19:20 | 11:19:20 | idiomas | pc01 | Practica
0522208 |3857 | 2007-10-25 | 10:20:16 | 11:20:16 | idiomas | pc03 | Practica
0641162 |3841 | 2007-10-25 | 12:32:08 | 13:32:08 | idiomas | pc03 | Practica
16609971 |1111 | 2007-10-25 | 16:48:36 | 17:48:36 | idiomas | pc03 | Practica
0745140 |3857 | 2007-10-25 | 10:28:53 | 11:28:53 | idiomas | pc05 | Practica
0736426 |3846 | 2007-10-25 | 13:21:13 | 14:21:13 | idiomas | pc05 | Practica
0232525 |3846 | 2007-10-25 | 17:18:56 | 18:18:56 | idiomas | pc05 | Practica
0444268 |3748 | 2007-10-25 | 11:04:12 | 12:04:12 | idiomas | pc07 | Practica
0444268 |3748 | 2007-10-25 | 17:19:16 | 18:19:16 | idiomas | pc07 | Practica
0742637 |3846 | 2007-10-25 | 12:50:16 | 13:50:16 | idiomas | pc09 | Practica
0742637 |3846 | 2007-10-25 | 11:32:06 | 12:32:06 | idiomas | pc09 | Practica
0229622 |3857 | 2007-10-25 | 13:24:54 | 14:24:54 | idiomas | pc11 | Practica
0742637 |3846 | 2007-10-26 | 14:16:39 | 15:16:39 | idiomas | pc01 | Practica
0741288 |3857 | 2007-10-26 | 14:16:53 | 15:16:53 | idiomas | pc03 | Practica
0422250 |3857 | 2007-10-26 | 17:37:56 | 18:37:56 | idiomas | pc03 | Practica
0731954 |3846 | 2007-10-26 | 14:34:25 | 15:34:25 | idiomas | pc05 | Practica
0444268 |3748 | 2007-10-29 | 13:58:46 | 14:58:46 | idiomas | pc01 | Practica
0745545 |3857 | 2007-10-29 | 16:10:20 | 17:10:20 | idiomas | pc01 | Practica
0024541 |3845 | 2007-10-29 | 17:34:43 | 18:34:43 | idiomas | pc01 | Practica
0537646 |3846 | 2007-10-29 | 14:07:40 | 15:07:40 | idiomas | pc03 | Practica
0222304 |3842 | 2007-10-29 | 14:58:57 | 15:58:57 | idiomas | pc05 | Practica
0422250 |3857 | 2007-10-29 | 14:59:12 | 15:59:12 | idiomas | pc07 | Practica
0422250 |3857 | 2007-10-29 | 15:09:18 | 16:09:18 | idiomas | pc07 | Practica
0625877 |3846 | 2007-10-29 | 16:10:35 | 17:10:35 | idiomas | pc09 | Practica
0646047 |3857 | 2007-10-29 | 17:05:33 | 18:05:33 | idiomas | pc11 | Practica
0422250 |3857 | 2007-10-30 | 16:27:19 | 17:27:19 | idiomas | pc01 | Practica
0626102 |3845 | 2007-10-30 | 17:11:57 | 18:11:57 | idiomas | pc03 | Practica
0222322 |3841 | 2007-10-31 | 18:10:40 | 19:10:40 | idiomas | pc01 | Practica
0422250 |3857 | 2007-10-31 | 15:51:46 | 16:51:46 | idiomas | pc02 | Practica
0735459 |3846 | 2007-10-31 | 14:22:16 | 15:22:16 | idiomas | pc03 | Practica
0422264 |3857 | 2007-10-31 | 15:50:52 | 16:50:52 | idiomas | pc03 | Practica
0646302 |3845 | 2007-10-31 | 18:44:33 | 19:44:33 | idiomas | pc03 | Practica
0622388 |3857 | 2007-10-31 | 16:22:54 | 17:22:54 | idiomas | pc04 | Practica
0441903 |3857 | 2007-10-31 | 14:23:25 | 15:23:25 | idiomas | pc05 | Practica
0522146 |3846 | 2007-10-31 | 16:20:40 | 17:20:40 | idiomas | pc06 | Practica
0522137 |3846 | 2007-10-31 | 16:21:39 | 17:21:39 | idiomas | pc08 | Practica
0646302 |3845 | 2007-10-31 | 18:45:34 | 19:45:34 | idiomas | pc14 | Practica
0741164 |3857 | 2007-10-31 | 16:57:01 | 17:57:01 | idiomas | pc21 | Practica
0739154 |3857 | 2007-10-31 | 16:56:09 | 17:56:09 | idiomas | pc22 | Practica


Elaborado el... 2007-11-15
Mes: 1 de Noviembre de 2007 al 30 de Noviembre de 2007
CODIGO | PLAN | FECHA REGISTRO | HORA INGRESO | HORA SALIDA | SALA | No. EQUIPO | TIPO USO

0744193 |3857 | 2007-11-01 | 13:24:21 | 14:24:21 | idiomas | pc01 | Practica
0227185 |3841 | 2007-11-01 | 16:24:03 | 17:24:03 | idiomas | pc01 | Practica
0222533 |3842 | 2007-11-01 | 18:52:59 | 19:52:59 | idiomas | pc01 | Practica
0444268 |3748 | 2007-11-01 | 17:13:18 | 18:13:18 | idiomas | pc01 | Practica
0222342 |3842 | 2007-11-01 | 15:04:04 | 16:04:04 | idiomas | pc01 | Practica
0752488 |3846 | 2007-11-01 | 16:32:41 | 17:32:41 | idiomas | pc03 | Practica
0741065 |3857 | 2007-11-01 | 14:00:29 | 15:00:29 | idiomas | pc03 | Practica
0749530 |3857 | 2007-11-01 | 14:01:38 | 15:01:38 | idiomas | pc05 | Practica
0422250 |3857 | 2007-11-01 | 17:24:28 | 18:24:28 | idiomas | pc05 | Practica
0738115 |3857 | 2007-11-01 | 14:16:39 | 15:16:39 | idiomas | pc07 | Practica
0750081 |3857 | 2007-11-01 | 14:16:54 | 15:16:54 | idiomas | pc09 | Practica
0741473 |3857 | 2007-11-01 | 14:56:35 | 15:56:35 | idiomas | pc13 | Practica
0741480 |3857 | 2007-11-01 | 14:56:53 | 15:56:53 | idiomas | pc15 | Practica
0328043 |3743 | 2007-11-01 | 16:05:03 | 17:05:03 | idiomas | pc22 | Practica
0437765 |3842 | 2007-11-02 | 20:03:08 | 21:03:08 | idiomas | pc01 | Practica
0222304 |3842 | 2007-11-02 | 13:30:29 | 14:30:29 | idiomas | pc01 | Practica
0748243 |3645 | 2007-11-02 | 13:57:09 | 14:57:09 | idiomas | pc03 | Clase
0742637 |3846 | 2007-11-02 | 16:32:18 | 17:32:18 | idiomas | pc03 | Practica
0745607 |3645 | 2007-11-02 | 14:04:55 | 15:04:55 | idiomas | pc05 | Clase
0735459 |3846 | 2007-11-02 | 14:16:51 | 15:16:51 | idiomas | pc07 | Practica
0753020 |3845 | 2007-11-03 | 10:13:15 | 11:13:15 | idiomas | pc01 | Practica
0750515 |3845 | 2007-11-03 | 10:13:29 | 11:13:29 | idiomas | pc03 | Practica
0024031 |3845 | 2007-11-03 | 10:31:28 | 11:31:28 | idiomas | pc05 | Practica
0122270 |3846 | 2007-11-06 | 19:08:42 | 20:08:42 | idiomas | pc01 | Practica
0626102 |3845 | 2007-11-06 | 17:21:40 | 18:21:40 | idiomas | pc03 | Practica
0739154 |3857 | 2007-11-07 | 16:51:47 | 17:51:47 | idiomas | pc01 | Practica
0444268 |3748 | 2007-11-07 | 17:04:49 | 18:04:49 | idiomas | pc03 | Practica
0522301 |3857 | 2007-11-07 | 17:05:28 | 18:05:28 | idiomas | pc04 | Practica
0439281 |3857 | 2007-11-08 | 16:01:49 | 17:01:49 | idiomas | pc01 | Practica
0437765 |3842 | 2007-11-08 | 13:25:01 | 14:25:01 | idiomas | pc01 | Practica
0444268 |3748 | 2007-11-08 | 16:38:37 | 17:38:37 | idiomas | pc03 | Practica
0422250 |3857 | 2007-11-08 | 16:51:38 | 17:51:38 | idiomas | pc05 | Practica
0222304 |3842 | 2007-11-09 | 15:41:59 | 16:41:59 | idiomas | pc01 | Practica
0732883 |3857 | 2007-11-09 | 10:50:45 | 11:50:45 | idiomas | pc01 | Clase
0732883 |3857 | 2007-11-09 | 15:42:14 | 16:42:14 | idiomas | pc03 | Practica
0738222 |3857 | 2007-11-09 | 10:51:07 | 11:51:07 | idiomas | pc03 | Clase
0742975 |3857 | 2007-11-09 | 10:51:25 | 11:51:25 | idiomas | pc04 | Clase
0741288 |3857 | 2007-11-09 | 10:51:47 | 11:51:47 | idiomas | pc05 | Clase
0731800 |3857 | 2007-11-09 | 15:42:30 | 16:42:30 | idiomas | pc05 | Practica
0741164 |3857 | 2007-11-09 | 10:52:08 | 11:52:08 | idiomas | pc06 | Clase
0444268 |3748 | 2007-11-09 | 16:01:49 | 17:01:49 | idiomas | pc07 | Practica
0747551 |3857 | 2007-11-09 | 10:52:42 | 11:52:42 | idiomas | pc07 | Clase
0745545 |3857 | 2007-11-09 | 10:52:54 | 11:52:54 | idiomas | pc08 | Clase
0745545 |3857 | 2007-11-09 | 10:53:10 | 11:53:10 | idiomas | pc09 | Clase
0440540 |3846 | 2007-11-09 | 17:05:17 | 18:05:17 | idiomas | pc09 | Practica
0745516 |3857 | 2007-11-09 | 10:53:24 | 11:53:24 | idiomas | pc10 | Clase
0744338 |3857 | 2007-11-09 | 10:53:56 | 11:53:56 | idiomas | pc11 | Clase
0433224 |3846 | 2007-11-09 | 17:05:02 | 18:05:02 | idiomas | pc11 | Practica
0733644 |3846 | 2007-11-09 | 17:05:48 | 18:05:48 | idiomas | pc13 | Practica
0438299 |3845 | 2007-11-09 | 17:24:48 | 18:24:48 | idiomas | pc14 | Practica
0744125 |3857 | 2007-11-09 | 10:53:42 | 11:53:42 | idiomas | pc14 | Clase
0744338 |3857 | 2007-11-09 | 10:54:18 | 11:54:18 | idiomas | pc15 | Clase
0745140 |3857 | 2007-11-09 | 10:54:48 | 11:54:48 | idiomas | pc16 | Clase
0744193 |3857 | 2007-11-09 | 10:55:01 | 11:55:01 | idiomas | pc17 | Clase
0743640 |3857 | 2007-11-09 | 10:55:20 | 11:55:20 | idiomas | pc18 | Clase
0746839 |3857 | 2007-11-09 | 10:55:43 | 11:55:43 | idiomas | pc20 | Clase
0739281 |3857 | 2007-11-09 | 10:55:57 | 11:55:57 | idiomas | pc21 | Clase
0750081 |3857 | 2007-11-09 | 10:56:12 | 11:56:12 | idiomas | pc22 | Clase
0740281 |3857 | 2007-11-10 | 08:30:02 | 09:30:02 | idiomas | pc01 | Practica
0522040 |3845 | 2007-11-13 | 17:00:28 | 18:00:28 | idiomas | pc01 | Practica
0543429 |2832 | 2007-11-13 | 19:28:48 | 20:28:48 | idiomas | pc01 | Practica
0632122 |3857 | 2007-11-13 | 16:29:57 | 17:29:57 | idiomas | pc03 | Practica
0422147 |3842 | 2007-11-13 | 17:01:08 | 18:01:08 | idiomas | pc03 | Practica
0632122 |3857 | 2007-11-13 | 17:22:00 | 18:22:00 | idiomas | pc04 | Practica
0641162 |3841 | 2007-11-13 | 17:32:47 | 18:32:47 | idiomas | pc06 | Practica
0742975 |3857 | 2007-11-14 | 14:59:36 | 15:59:36 | idiomas | pc01 | Practica
0745545 |3857 | 2007-11-14 | 17:03:26 | 18:03:26 | idiomas | pc01 | Practica
94424086 |1111 | 2007-11-14 | 15:47:51 | 16:47:51 | idiomas | pc03 | Practica
0622388 |3857 | 2007-11-14 | 16:46:11 | 17:46:11 | idiomas | pc03 | Practica
0739154 |3857 | 2007-11-14 | 16:22:32 | 17:22:32 | idiomas | pc04 | Practica
0522231 |3857 | 2007-11-14 | 17:08:10 | 18:08:10 | idiomas | pc07 | Practica
0444268 |3748 | 2007-11-14 | 17:13:33 | 18:13:33 | idiomas | pc12 | Practica
16859301 |3333 | 2007-11-15 | 14:13:58 | 15:13:58 | idiomas | pc01 | Practica
0531393 |3846 | 2007-11-15 | 15:46:35 | 16:46:35 | idiomas | pc03 | Practica
0730638 |3857 | 2007-11-15 | 14:39:41 | 15:39:41 | idiomas | pc05 | Practica


